fiscal_year,fiscal_period,fiscal_period_name,cost_center_id,cost_center_name,department_name,gl_account_id,gl_account_name,pnl_category,actual_amount,budget_amount,variance_amount,variance_pct,variance_direction,is_material,variance_driver,variance_driver_detail,driver_confidence,prior_period_variance_amount,variance_change_vs_prior,variance_trend_direction,rolling_3_period_variance,period_close_status,has_late_posting,late_posting_amount,late_posting_period_count,data_maturity_level,explanation_readiness,finance_signoff_flag
2024,6,FY24-P06,CC3003,Legal & Compliance,G&A,6100,Paid Advertising,Opex,245360.99,240000.0,5360.99,0.022337441113310916,Unfavorable,False,Timing,Timing,Medium,-3782.66,9143.65,Stable,5360.99,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC3003,Legal & Compliance,G&A,6200,Cloud Infrastructure,Opex,466679.03,480000.0,-13320.97,-0.02775202944460489,Favorable,False,Timing,Timing,Medium,-3950.21,-9370.759999999998,Stable,-13320.97,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC3003,Legal & Compliance,G&A,6300,Professional Services,Opex,144888.04,144000.0,888.04,0.006166977930352396,Unfavorable,False,Timing,Timing,Medium,6656.41,-5768.37,Stable,888.04,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC3003,Legal & Compliance,G&A,6400,Travel & Entertainment,Opex,76325.54,72000.0,4325.54,0.060076895116308884,Unfavorable,False,Rate,Rate,Medium,1929.22,2396.3199999999997,Stable,4325.54,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC3003,Legal & Compliance,G&A,6500,Software Licenses,Opex,163028.63,176000.0,-12971.37,-0.07370098549329075,Favorable,False,Rate,Rate,Medium,2764.28,-15735.650000000001,Stable,-12971.37,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC3003,Legal & Compliance,G&A,6600,Contractors,Opex,210207.8,200000.0,10207.8,0.05103899757040804,Unfavorable,False,Rate,Rate,Medium,351.75,9856.05,Stable,10207.8,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC3003,Legal & Compliance,G&A,6700,Employee Benefits,Opex,325929.23,320000.0,5929.23,0.018528832694581193,Unfavorable,False,Timing,Timing,Medium,2857.21,3072.0199999999995,Stable,5929.23,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC3003,Legal & Compliance,G&A,6800,Training & Development,Opex,56776.56,56000.0,776.56,0.013867154028526452,Unfavorable,False,Timing,Timing,Medium,-1292.32,2068.88,Stable,776.56,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC3003,Legal & Compliance,G&A,6900,Office Expenses,Opex,68891.88,68000.0,891.88,0.013115890407353226,Unfavorable,False,Timing,Timing,Medium,-3.88,895.76,Stable,891.88,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC3003,Legal & Compliance,G&A,7000,Data & Analytics Tools,Opex,118827.21,120000.0,-1172.79,-0.009773269240214977,Favorable,False,Timing,Timing,Medium,441.82,-1614.61,Stable,-1172.79,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4001,Sales North America,Sales,6100,Paid Advertising,Opex,395441.32,390000.0,5441.32,0.01395209119157955,Unfavorable,False,Timing,Timing,Medium,-7441.56,12882.880000000001,Stable,5441.32,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4001,Sales North America,Sales,6200,Cloud Infrastructure,Opex,786923.56,780000.0,6923.56,0.00887635997304112,Unfavorable,False,Timing,Timing,Medium,30818.32,-23894.76,Stable,6923.56,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4001,Sales North America,Sales,6300,Professional Services,Opex,232230.78,234000.0,-1769.22,-0.007560770018702853,Favorable,False,Timing,Timing,Medium,7757.5,-9526.72,Stable,-1769.22,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4001,Sales North America,Sales,6400,Travel & Entertainment,Opex,115389.39,117000.0,-1610.61,-0.013765867300785918,Favorable,False,Timing,Timing,Medium,-3514.45,1903.84,Stable,-1610.61,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4001,Sales North America,Sales,6500,Software Licenses,Opex,276742.41,286000.0,-9257.59,-0.032369191536437754,Favorable,False,Timing,Timing,Medium,24792.47,-34050.06,Stable,-9257.59,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4001,Sales North America,Sales,6600,Contractors,Opex,292206.9,325000.0,-32793.1,-0.10090183606040429,Favorable,True,Volume,Volume,High,-28321.01,-4472.09,Stable,-32793.1,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4001,Sales North America,Sales,6700,Employee Benefits,Opex,515156.69,520000.0,-4843.31,-0.009314048745917534,Favorable,False,Timing,Timing,Medium,8673.3,-13516.61,Stable,-4843.31,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4001,Sales North America,Sales,6800,Training & Development,Opex,89303.72,91000.0,-1696.28,-0.018640453842857587,Favorable,False,Timing,Timing,Medium,-1518.53,-177.75,Stable,-1696.28,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4001,Sales North America,Sales,6900,Office Expenses,Opex,111228.95,110500.0,728.95,0.006596860124398779,Unfavorable,False,Timing,Timing,Medium,-3012.52,3741.4700000000003,Stable,728.95,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4001,Sales North America,Sales,7000,Data & Analytics Tools,Opex,191280.23,195000.0,-3719.77,-0.01907574793476858,Favorable,False,Timing,Timing,Medium,3107.8,-6827.57,Stable,-3719.77,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4002,Sales EMEA,Sales,6100,Paid Advertising,Opex,381772.64,390000.0,-8227.36,-0.021095793806240364,Favorable,False,Timing,Timing,Medium,-4299.84,-3927.5200000000004,Stable,-8227.36,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4002,Sales EMEA,Sales,6200,Cloud Infrastructure,Opex,777840.65,780000.0,-2159.35,-0.0027684007246456532,Favorable,False,Timing,Timing,Medium,30120.91,-32280.26,Stable,-2159.35,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4002,Sales EMEA,Sales,6300,Professional Services,Opex,237483.3,234000.0,3483.3,0.014885889591288837,Unfavorable,False,Timing,Timing,Medium,-4903.66,8386.96,Stable,3483.3,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4002,Sales EMEA,Sales,6400,Travel & Entertainment,Opex,130252.37,117000.0,13252.37,0.11326808484057652,Unfavorable,True,Rate,Rate,High,-1295.5,14547.87,Stable,13252.37,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4002,Sales EMEA,Sales,6500,Software Licenses,Opex,289173.72,286000.0,3173.72,0.011096906015950668,Unfavorable,False,Timing,Timing,Medium,-742.03,3915.75,Stable,3173.72,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4002,Sales EMEA,Sales,6600,Contractors,Opex,351667.11,325000.0,26667.11,0.08205263418613021,Unfavorable,True,Volume,Volume,High,-37126.41,63793.520000000004,Stable,26667.11,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4002,Sales EMEA,Sales,6700,Employee Benefits,Opex,504756.46,520000.0,-15243.54,-0.02931449742425567,Favorable,False,Timing,Timing,Medium,-4215.36,-11028.18,Stable,-15243.54,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4002,Sales EMEA,Sales,6800,Training & Development,Opex,92803.51,91000.0,1803.51,0.01981878697206852,Unfavorable,False,Timing,Timing,Medium,-154.54,1958.05,Stable,1803.51,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4002,Sales EMEA,Sales,6900,Office Expenses,Opex,109756.08,110500.0,-743.92,-0.006732350765502028,Favorable,False,Timing,Timing,Medium,-796.6,52.680000000000064,Stable,-743.92,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4002,Sales EMEA,Sales,7000,Data & Analytics Tools,Opex,194544.92,195000.0,-455.08,-0.0023337538496550833,Favorable,False,Timing,Timing,Medium,-5815.68,5360.6,Stable,-455.08,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4003,Sales APAC,Sales,6100,Paid Advertising,Opex,395119.75,390000.0,5119.75,0.013127555147173106,Unfavorable,False,Timing,Timing,Medium,-13219.62,18339.370000000003,Stable,5119.75,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4003,Sales APAC,Sales,6200,Cloud Infrastructure,Opex,764241.84,780000.0,-15758.16,-0.020202765655313783,Favorable,False,Timing,Timing,Medium,1077.85,-16836.01,Stable,-15758.16,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4003,Sales APAC,Sales,6300,Professional Services,Opex,240985.09,234000.0,6985.09,0.029850804679018662,Unfavorable,False,Timing,Timing,Medium,6129.09,856.0,Stable,6985.09,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4003,Sales APAC,Sales,6400,Travel & Entertainment,Opex,116501.56,117000.0,-498.44,-0.004260161800281333,Favorable,False,Timing,Timing,Medium,817.57,-1316.01,Stable,-498.44,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4003,Sales APAC,Sales,6500,Software Licenses,Opex,276346.99,286000.0,-9653.01,-0.03375178222820478,Favorable,False,Timing,Timing,Medium,-8445.29,-1207.7199999999993,Stable,-9653.01,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4003,Sales APAC,Sales,6600,Contractors,Opex,313605.71,325000.0,-11394.29,-0.0350593561954653,Favorable,False,Timing,Timing,Medium,9525.63,-20919.92,Stable,-11394.29,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4003,Sales APAC,Sales,6700,Employee Benefits,Opex,520228.26,520000.0,228.26,0.00043896448740766286,Unfavorable,False,Timing,Timing,Medium,749.28,-521.02,Stable,228.26,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4003,Sales APAC,Sales,6800,Training & Development,Opex,88450.93,91000.0,-2549.07,-0.028011809489406854,Favorable,False,Timing,Timing,Medium,-2448.58,-100.49000000000024,Stable,-2549.07,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4003,Sales APAC,Sales,6900,Office Expenses,Opex,110679.82,110500.0,179.82,0.001627323294782962,Unfavorable,False,Timing,Timing,Medium,8084.24,-7904.42,Stable,179.82,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC4003,Sales APAC,Sales,7000,Data & Analytics Tools,Opex,190404.26,195000.0,-4595.74,-0.023567881156851076,Favorable,False,Timing,Timing,Medium,-3871.1,-724.6399999999999,Stable,-4595.74,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5001,Customer Success,Operations,6100,Paid Advertising,Opex,290182.6,300000.0,-9817.4,-0.03272466844386497,Favorable,False,Timing,Timing,Medium,1214.09,-11031.49,Stable,-9817.4,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5001,Customer Success,Operations,6200,Cloud Infrastructure,Opex,614817.22,600000.0,14817.22,0.024695366654178978,Unfavorable,False,Timing,Timing,Medium,-9417.1,24234.32,Stable,14817.22,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5001,Customer Success,Operations,6300,Professional Services,Opex,180190.77,180000.0,190.77,0.0010598274561313195,Unfavorable,False,Timing,Timing,Medium,36.87,153.9,Stable,190.77,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5001,Customer Success,Operations,6400,Travel & Entertainment,Opex,86815.7,90000.0,-3184.3,-0.03538105752539802,Favorable,False,Timing,Timing,Medium,3163.67,-6347.97,Stable,-3184.3,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5001,Customer Success,Operations,6500,Software Licenses,Opex,225401.71,220000.0,5401.71,0.0245532282043514,Unfavorable,False,Timing,Timing,Medium,2779.73,2621.98,Stable,5401.71,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5001,Customer Success,Operations,6600,Contractors,Opex,247918.97,250000.0,-2081.03,-0.0083241032037394,Favorable,False,Timing,Timing,Medium,2092.26,-4173.290000000001,Stable,-2081.03,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5001,Customer Success,Operations,6700,Employee Benefits,Opex,407865.74,400000.0,7865.74,0.019664358626545253,Unfavorable,False,Timing,Timing,Medium,2025.6,5840.139999999999,Stable,7865.74,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5001,Customer Success,Operations,6800,Training & Development,Opex,67453.62,70000.0,-2546.38,-0.036376815781773694,Favorable,False,Timing,Timing,Medium,-2627.9,81.51999999999998,Stable,-2546.38,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5001,Customer Success,Operations,6900,Office Expenses,Opex,82033.57,85000.0,-2966.43,-0.034899207031033344,Favorable,False,Timing,Timing,Medium,957.08,-3923.5099999999998,Stable,-2966.43,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5001,Customer Success,Operations,7000,Data & Analytics Tools,Opex,137607.5,150000.0,-12392.5,-0.08261668804460215,Favorable,True,Volume,Volume,High,1804.49,-14196.99,Stable,-12392.5,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5002,Support Operations,Operations,6100,Paid Advertising,Opex,269664.85,300000.0,-30335.15,-0.10111715196617399,Favorable,True,Rate,Rate,High,-1991.91,-28343.24,Stable,-30335.15,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5002,Support Operations,Operations,6200,Cloud Infrastructure,Opex,612910.66,600000.0,12910.66,0.021517765006678617,Unfavorable,False,Timing,Timing,Medium,-93.7,13004.36,Stable,12910.66,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5002,Support Operations,Operations,6300,Professional Services,Opex,186888.0,180000.0,6888.0,0.038266662793928076,Unfavorable,False,Timing,Timing,Medium,-3013.58,9901.58,Stable,6888.0,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5002,Support Operations,Operations,6400,Travel & Entertainment,Opex,89426.61,90000.0,-573.39,-0.006371044889413771,Favorable,False,Timing,Timing,Medium,7967.86,-8541.25,Stable,-573.39,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5002,Support Operations,Operations,6500,Software Licenses,Opex,196965.82,220000.0,-23034.18,-0.10470081524594511,Favorable,True,Rate,Rate,High,-7478.1,-15556.08,Stable,-23034.18,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5002,Support Operations,Operations,6600,Contractors,Opex,253654.61,250000.0,3654.61,0.014618428328123309,Unfavorable,False,Timing,Timing,Medium,-1201.85,4856.46,Stable,3654.61,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5002,Support Operations,Operations,6700,Employee Benefits,Opex,401257.61,400000.0,1257.61,0.0031440211135088172,Unfavorable,False,Timing,Timing,Medium,-9423.91,10681.52,Stable,1257.61,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5002,Support Operations,Operations,6800,Training & Development,Opex,69147.51,70000.0,-852.49,-0.012178409028867982,Favorable,False,Timing,Timing,Medium,-1044.29,191.79999999999995,Stable,-852.49,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5002,Support Operations,Operations,6900,Office Expenses,Opex,85253.36,85000.0,253.36,0.002980678911840097,Unfavorable,False,Timing,Timing,Medium,1584.6,-1331.2399999999998,Stable,253.36,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5002,Support Operations,Operations,7000,Data & Analytics Tools,Opex,152734.3,150000.0,2734.3,0.01822865127249025,Unfavorable,False,Timing,Timing,Medium,17689.48,-14955.18,Stable,2734.3,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5003,IT Operations,Operations,6100,Paid Advertising,Opex,288083.36,300000.0,-11916.64,-0.03972213640440738,Favorable,False,Timing,Timing,Medium,357.73,-12274.369999999999,Stable,-11916.64,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5003,IT Operations,Operations,6200,Cloud Infrastructure,Opex,590321.42,600000.0,-9678.58,-0.016130960903761454,Favorable,False,Timing,Timing,Medium,-12334.6,2656.0200000000004,Stable,-9678.58,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5003,IT Operations,Operations,6300,Professional Services,Opex,180640.01,180000.0,640.01,0.0035556271220016644,Unfavorable,False,Timing,Timing,Medium,-722.19,1362.2,Stable,640.01,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5003,IT Operations,Operations,6400,Travel & Entertainment,Opex,92328.2,90000.0,2328.2,0.025868834990062754,Unfavorable,False,Timing,Timing,Medium,-3219.46,5547.66,Stable,2328.2,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5003,IT Operations,Operations,6500,Software Licenses,Opex,217292.41,220000.0,-2707.59,-0.01230722120098986,Favorable,False,Timing,Timing,Medium,24483.93,-27191.52,Stable,-2707.59,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5003,IT Operations,Operations,6600,Contractors,Opex,258748.21,250000.0,8748.21,0.03499282889080534,Unfavorable,False,Timing,Timing,Medium,7269.62,1478.5899999999992,Stable,8748.21,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5003,IT Operations,Operations,6700,Employee Benefits,Opex,387611.03,400000.0,-12388.97,-0.030972428898681813,Favorable,False,Timing,Timing,Medium,-5494.44,-6894.53,Stable,-12388.97,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5003,IT Operations,Operations,6800,Training & Development,Opex,69547.75,70000.0,-452.25,-0.0064607521206598295,Favorable,False,Timing,Timing,Medium,-1043.55,591.3,Stable,-452.25,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5003,IT Operations,Operations,6900,Office Expenses,Opex,87609.55,85000.0,2609.55,0.030700529747629955,Unfavorable,False,Timing,Timing,Medium,-11.74,2621.29,Stable,2609.55,Hard Closed,False,0.0,0,Final,Ready,True
2024,6,FY24-P06,CC5003,IT Operations,Operations,7000,Data & Analytics Tools,Opex,146472.98,150000.0,-3527.02,-0.023513470251982867,Favorable,False,Timing,Timing,Medium,-14.81,-3512.21,Stable,-3527.02,Hard Closed,False,0.0,0,Final,Ready,True
2024,7,FY24-P07,CC1001,Marketing Paid Media,Marketing,6100,Paid Advertising,Opex,316181.06,331650.0,-15468.94,-0.04664237242457192,Favorable,False,Volume,Volume,Medium,-15735.18,266.2399999999998,Stable,-15468.94,Hard Closed,False,0.0,0,Final,Ready,True
2024,7,FY24-P07,CC1001,Marketing Paid Media,Marketing,6200,Cloud Infrastructure,Opex,633069.22,663300.0,-30230.78,-0.04557632699440022,Favorable,False,Rate,Rate,Medium,30801.32,-61032.1,Stable,-30230.78,Hard Closed,False,0.0,0,Final,Ready,True
2024,7,FY24-P07,CC1001,Marketing Paid Media,Marketing,6300,Professional Services,Opex,193363.94,198990.0,-5626.06,-0.02827307898224466,Favorable,False,Timing,Timing,Medium,-8936.57,3310.5099999999993,Stable,-5626.06,Hard Closed,False,0.0,0,Final,Ready,True
2024,7,FY24-P07,CC1001,Marketing Paid Media,Marketing,6400,Travel & Entertainment,Opex,107378.32,99495.0,7883.32,0.07923330262683458,Unfavorable,False,Rate,Rate,Medium,3785.16,4098.16,Stable,7883.32,Hard Closed,False,0.0,0,Final,Ready,True
2024,7,FY24-P07,CC1001,Marketing Paid Media,Marketing,6500,Software Licenses,Opex,253337.19,243210.0,10127.19,0.0416397033121567,Unfavorable,False,Rate,Rate,Medium,-711.8,10838.99,Stable,10127.19,Hard Closed,False,0.0,0,Final,Ready,True
2024,7,FY24-P07,CC1001,Marketing Paid Media,Marketing,6600,Contractors,Opex,283907.27,276375.0,7532.27,0.02725382124821238,Unfavorable,False,Timing,Timing,Medium,9547.24,-2014.9699999999993,Stable,7532.27,Hard Closed,False,0.0,0,Final,Ready,True
2024,7,FY24-P07,CC1001,Marketing Paid Media,Marketing,6700,Employee Benefits,Opex,430565.9,442200.0,-11634.1,-0.02630959652232794,Favorable,False,Timing,Timing,Medium,16828.05,-28462.15,Stable,-11634.1,Hard Closed,False,0.0,0,Final,Ready,True
2024,7,FY24-P07,CC1001,Marketing Paid Media,Marketing,6800,Training & Development,Opex,88909.73,77385.0,11524.73,0.14892716705438447,Unfavorable,True,One-Time,One-Time,High,2031.7,9493.029999999999,Stable,11524.73,Hard Closed,False,0.0,0,Final,Ready,True
2024,7,FY24-P07,CC1001,Marketing Paid Media,Marketing,6900,Office Expenses,Opex,93155.25,93967.5,-812.25,-0.008643979355319631,Favorable,False,Timing,Timing,Medium,-929.56,117.30999999999995,Stable,-812.25,Hard Closed,False,0.0,0,Final,Ready,True
2024,7,FY24-P07,CC1001,Marketing Paid Media,Marketing,7000,Data & Analytics Tools,Opex,166765.53,165825.0,940.53,0.005671811810523453,Unfavorable,False,Timing,Timing,Medium,-5038.19,5978.719999999999,Stable,940.53,Hard Closed,False,0.0,0,Final,Ready,True
2024,7,FY24-P07,CC1002,Marketing Brand,Marketing,6100,Paid Advertising,Opex,339450.81,331650.0,7800.81,0.023521210932416964,Unfavorable,False,Timing,Timing,Medium,-14073.45,21874.260000000002,Stable,7800.81,Hard Closed,False,0.0,0,Final,Ready,True
2024,7,FY24-P07,CC1002,Marketing Brand,Marketing,6200,Cloud Infrastructure,Opex,675156.5,663300.0,11856.5,0.01787501232862515,Unfavorable,False,Timing,Timing,Medium,-14538.44,26394.940000000002,Stable,11856.5,Hard Closed,False,0.0,0,Final,Ready,True
2024,7,FY24-P07,CC1002,Marketing Brand,Marketing,6300,Professional Services,Opex,189973.45,198990.0,-9016.55,-0.045311590304754505,Favorable,False,Rate,Rate,Medium,-22964.05,13947.5,Stable,-9016.55,Hard Closed,False,0.0,0,Final,Ready,True
2024,7,FY24-P07,CC1002,Marketing Brand,Marketing,6400,Travel & Entertainment,Opex,111966.77,99495.0,12471.77,0.1253506893559292,Unfavorable,True,One-Time,One-Time,High,-3992.85,16464.62,Stable,12471.77,Hard Closed,False,0.0,0,Final,Ready,True
2024,7,FY24-P07,CC1002,Marketing Brand,Marketing,6500,Software Licenses,Opex,238801.44,243210.0,-4408.56,-0.01812655426836878,Favorable,False,Timing,Timing,Medium,-3894.14,-514.4200000000005,Stable,-4408.56,Hard Closed,False,0.0,0,Final,Ready,True
